date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_cum_adm_n,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_heb_pos_t,hos_quo_si_t,psi_14j_pos_t,psi_cum_pos_reinf_n,psi_heb_cas_t,psi_heb_inf_n,psi_heb_pos_n,psi_heb_tes_n,psi_quo_cas_t,psi_quo_tot_m,hos_quo_reg_avec_n,hos_quo_reg_avec_t,hos_quo_reg_inc_n,hos_quo_reg_inc_t,hos_quo_reg_pour_n,hos_quo_reg_pour_t,hos_quo_reg_t,hos_quo_si_avec_n,hos_quo_si_avec_t,hos_quo_si_inc_n,hos_quo_si_inc_t,hos_quo_si_pour_n,hos_quo_si_pour_t,hos_quo_tot_avec_n,hos_quo_tot_avec_t,hos_quo_tot_inc_n,hos_quo_tot_inc_t,hos_quo_tot_pour_n,hos_quo_tot_pour_t,hos_quo_reg_avec_inc_n,hos_quo_reg_avec_inc_t,hos_quo_si_avec_inc_n,hos_quo_si_avec_inc_t,hos_quo_tot_avec_inc_n,hos_quo_tot_avec_inc_t
2021-02-17,Région,RSS99,Ensemble du Québec,270614.0,9271.0,279885,3267.6,6.6,557.0,10.0,567,9378.0,109.15,na,na,258400,838,10172,118.76,0.05,5591.0,2133.0,1916.0,532.0,4,0.0,1.0,3.0,0.0,na,na,16373.0,3101.0,19474.0,227.35,0.0,0.0,0.0,0.0,na,2951262.0,270568.0,2680694.0,0.0,0,0.0,na,6012229.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-18,Région,RSS99,Ensemble du Québec,271403.0,9282.0,280685,3276.94,6.91,584.0,10.0,594,8980.0,104.52,na,na,259575,1164,10186,118.92,0.01,5592.0,2137.0,1925.0,532.0,1,0.0,0.0,1.0,0.0,na,na,16400.0,3112.0,19512.0,227.8,0.0,0.0,0.0,0.0,na,2962105.0,271504.0,2690601.0,0.0,0,0.0,na,6046190.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-19,Région,RSS99,Ensemble du Québec,272168.0,9286.0,281454,3285.91,5.88,495.0,10.0,505,8658.0,100.77,na,na,260658,1062,10200,119.08,0.05,5593.0,2141.0,1933.0,533.0,4,0.0,3.0,1.0,0.0,na,na,16434.0,3120.0,19554.0,228.29,0.0,0.0,0.0,0.0,na,2970905.0,272281.0,2698624.0,0.0,0,0.0,na,6076246.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-20,Région,RSS99,Ensemble du Québec,272823.0,9297.0,282120,3293.69,4.53,376.0,13.0,389,8278.0,96.35,na,na,261690,1049,10215,119.26,0.08,5597.0,2143.0,1941.0,534.0,7,1.0,1.0,5.0,0.0,na,na,16461.0,3127.0,19588.0,228.69,0.0,0.0,0.0,0.0,na,2978646.0,272980.0,2705666.0,0.0,0,0.0,na,6101036.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-21,Région,RSS99,Ensemble du Québec,273609.0,9316.0,282925,3303.09,5.48,456.0,15.0,471,8112.0,94.41,na,na,262642,967,10226,119.39,0.02,5597.0,2143.0,1950.0,536.0,2,0.0,0.0,2.0,0.0,na,na,16495.0,3132.0,19627.0,229.14,0.0,0.0,0.0,0.0,na,2985918.0,273782.0,2712136.0,0.0,0,0.0,na,6120688.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-22,Région,RSS99,Ensemble du Québec,274326.0,9338.0,283664,3311.72,4.56,374.0,18.0,392,7880.0,91.71,na,na,263593,948,10238,119.53,0.01,5598.0,2146.0,1956.0,538.0,1,0.0,1.0,0.0,0.0,na,na,16525.0,3141.0,19666.0,229.6,0.0,0.0,0.0,0.0,na,2992805.0,274470.0,2718335.0,0.0,0,0.0,na,6139291.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-23,Région,RSS99,Ensemble du Québec,275121.0,9349.0,284470,3321.13,6.48,544.0,13.0,557,7988.0,92.97,na,na,264282,674,10254,119.71,0.06,5600.0,2153.0,1963.0,538.0,5,0.0,4.0,1.0,0.0,na,na,16553.0,3153.0,19706.0,230.06,0.0,0.0,0.0,0.0,na,3002374.0,275222.0,2727152.0,0.0,0,0.0,na,6168317.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-24,Région,RSS99,Ensemble du Québec,275962.0,9366.0,285328,3331.14,6.69,559.0,16.0,575,8090.0,94.16,na,na,265026,736,10270,119.9,0.06,5601.0,2159.0,1970.0,540.0,5,1.0,2.0,2.0,0.0,na,na,16586.0,3163.0,19749.0,230.57,0.0,0.0,0.0,0.0,na,3013261.0,276080.0,2737181.0,0.0,0,0.0,na,6202008.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-25,Région,RSS99,Ensemble du Québec,276752.0,9391.0,286143,3340.66,6.25,517.0,20.0,537,7888.0,91.81,na,na,266013,1006,10281,120.03,0.0,5601.0,2160.0,1978.0,542.0,0,0.0,0.0,0.0,0.0,na,na,16621.0,3167.0,19788.0,231.02,0.0,0.0,0.0,0.0,na,3022742.0,276765.0,2745977.0,0.0,0,0.0,na,6233682.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-26,Région,RSS99,Ensemble du Québec,277600.0,9401.0,287001,3350.67,6.69,557.0,18.0,575,7973.0,92.8,na,na,266776,797,10294,120.18,0.06,5606.0,2161.0,1984.0,543.0,5,2.0,1.0,2.0,0.0,na,na,16658.0,3174.0,19832.0,231.53,0.0,0.0,0.0,0.0,na,3032004.0,277480.0,2754524.0,0.0,0,0.0,na,6263236.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-27,Région,RSS99,Ensemble du Québec,278327.0,9411.0,287738,3359.28,5.26,438.0,14.0,452,7817.0,90.98,na,na,267657,895,10302,120.27,0.05,5609.0,2164.0,1987.0,542.0,4,1.0,1.0,2.0,0.0,na,na,16688.0,3181.0,19869.0,231.97,0.0,0.0,0.0,0.0,na,3040778.0,278184.0,2762594.0,0.0,0,0.0,na,6290031.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-02-28,Région,RSS99,Ensemble du Québec,278931.0,9420.0,288351,3366.44,4.09,336.0,15.0,351,7590.0,88.34,na,na,268494,850,10308,120.34,0.01,5612.0,2166.0,1988.0,542.0,1,0.0,1.0,0.0,0.0,na,na,16712.0,3195.0,19907.0,232.41,0.0,0.0,0.0,0.0,na,3047947.0,278736.0,2769211.0,0.0,0,0.0,na,6309120.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-01,Région,RSS99,Ensemble du Québec,279338.0,9416.0,288754,3371.14,2.25,192.0,1.0,193,7217.0,84.0,na,na,269282,803,10313,120.4,0.01,5614.0,2167.0,1989.0,543.0,1,1.0,0.0,0.0,0.0,na,na,16739.0,3205.0,19944.0,232.84,0.0,0.0,0.0,0.0,na,3054431.0,279246.0,2775185.0,0.0,0,0.0,na,6327085.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-02,Région,RSS99,Ensemble du Québec,280232.0,9436.0,289668,3381.81,5.8,487.0,11.0,498,7336.0,85.38,na,na,270040,767,10334,120.65,0.02,5615.0,2170.0,2003.0,546.0,2,1.0,1.0,0.0,0.0,na,na,16787.0,3215.0,20002.0,233.52,0.0,0.0,0.0,0.0,na,3063218.0,311409.0,2783304.0,0.0,0,0.0,na,6709842.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-03,Région,RSS99,Ensemble du Québec,280930.0,9445.0,290375,3390.07,5.34,448.0,11.0,459,7379.0,85.88,na,na,270679,677,10353,120.87,0.05,5616.0,2178.0,2012.0,547.0,4,0.0,3.0,1.0,0.0,na,na,16817.0,3224.0,20041.0,233.97,0.0,0.0,0.0,0.0,na,3072359.0,280700.0,2791659.0,0.0,0,0.0,na,6382324.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-04,Région,RSS99,Ensemble du Québec,281720.0,9453.0,291173,3399.38,6.76,571.0,10.0,581,7290.0,84.85,na,na,271563,894,10362,120.97,0.03,5618.0,2184.0,2014.0,546.0,3,1.0,1.0,1.0,0.0,na,na,16854.0,3230.0,20084.0,234.48,0.0,0.0,0.0,0.0,na,3080548.0,281457.0,2799091.0,0.0,0,0.0,na,6410062.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-05,Région,RSS99,Ensemble du Québec,282460.0,9462.0,291922,3408.13,5.48,460.0,11.0,471,7214.0,83.96,na,na,272382,774,10372,121.09,0.05,5618.0,2186.0,2021.0,547.0,4,0.0,2.0,2.0,0.0,na,na,16895.0,3237.0,20132.0,235.04,0.0,0.0,0.0,0.0,na,3088621.0,282105.0,2806516.0,0.0,0,0.0,na,6437730.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-06,Région,RSS99,Ensemble du Québec,283148.0,9481.0,292629,3416.38,5.67,468.0,19.0,487,7100.0,82.64,na,na,273193,799,10379,121.17,0.02,5620.0,2186.0,2025.0,548.0,2,1.0,0.0,1.0,0.0,na,na,16926.0,3246.0,20172.0,235.5,0.0,0.0,0.0,0.0,na,3095506.0,282647.0,2812859.0,0.0,0,0.0,na,6459789.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-07,Région,RSS99,Ensemble du Québec,283714.0,9494.0,293208,3423.14,3.83,314.0,15.0,329,6933.0,80.69,na,na,273928,735,10388,121.28,0.0,5620.0,2193.0,2027.0,548.0,0,0.0,0.0,0.0,0.0,na,na,16943.0,3250.0,20193.0,235.75,0.0,0.0,0.0,0.0,na,3102786.0,283237.0,2819549.0,0.0,0,0.0,na,6480584.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-08,Région,RSS99,Ensemble du Québec,284348.0,9510.0,293858,3430.73,4.34,354.0,19.0,373,6765.0,78.74,na,na,274716,788,10399,121.41,0.05,5621.0,2198.0,2032.0,548.0,4,1.0,3.0,0.0,0.0,na,na,16964.0,3253.0,20217.0,236.03,0.0,0.0,0.0,0.0,na,3109208.0,283843.0,2825365.0,0.0,0,0.0,na,6497968.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-09,Région,RSS99,Ensemble du Québec,285129.0,9521.0,294650,3439.97,6.37,529.0,18.0,547,6964.0,81.05,na,na,275293,537,10410,121.53,0.01,5622.0,2201.0,2039.0,548.0,1,0.0,0.0,1.0,0.0,na,na,17007.0,3267.0,20274.0,236.69,0.0,0.0,0.0,0.0,na,3118024.0,284477.0,2833547.0,0.0,0,0.0,na,6525327.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-10,Région,RSS99,Ensemble du Québec,285847.0,9541.0,295388,3448.59,5.62,465.0,18.0,483,7134.0,83.03,na,na,275838,532,10424,121.7,0.03,5626.0,2205.0,2045.0,548.0,3,1.0,2.0,0.0,0.0,na,na,17063.0,3275.0,20338.0,237.44,0.0,0.0,0.0,0.0,na,3127564.0,285864.0,2841700.0,0.0,0,0.0,na,6556064.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-11,Région,RSS99,Ensemble du Québec,286580.0,9561.0,296141,3457.38,6.22,515.0,19.0,534,7128.0,82.96,na,na,276582,746,10432,121.79,0.03,5626.0,2209.0,2049.0,548.0,3,0.0,1.0,2.0,0.0,na,na,17096.0,3280.0,20376.0,237.89,0.0,0.0,0.0,0.0,na,3136299.0,286582.0,2849717.0,0.0,0,0.0,na,6586728.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-12,Région,RSS99,Ensemble du Québec,287346.0,9570.0,296916,3466.43,6.61,552.0,16.0,568,7153.0,83.25,na,na,277323,734,10442,121.91,0.0,5627.0,2213.0,2054.0,548.0,0,0.0,0.0,0.0,0.0,na,na,17133.0,3287.0,20420.0,238.4,0.0,0.0,0.0,0.0,na,3144796.0,287335.0,2857461.0,0.0,0,0.0,na,6615359.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-13,Région,RSS99,Ensemble du Québec,288013.0,9577.0,297590,3474.3,4.98,418.0,10.0,428,7022.0,81.73,na,na,278122,790,10447,121.97,0.03,5628.0,2214.0,2057.0,548.0,3,0.0,1.0,2.0,0.0,na,na,17182.0,3292.0,20474.0,239.03,0.0,0.0,0.0,0.0,na,3153153.0,288067.0,2865086.0,0.0,0,0.0,na,6641565.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-14,Région,RSS99,Ensemble du Québec,288588.0,9596.0,298184,3481.23,4.36,357.0,18.0,375,6881.0,80.09,na,na,278842,740,10457,122.08,0.02,5628.0,2217.0,2064.0,548.0,2,0.0,1.0,1.0,0.0,na,na,17214.0,3299.0,20513.0,239.48,0.0,0.0,0.0,0.0,na,3159830.0,288634.0,2871196.0,0.0,0,0.0,na,6660398.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-15,Région,RSS99,Ensemble du Québec,289139.0,9606.0,298745,3487.78,3.83,313.0,16.0,329,6753.0,78.6,na,na,279518,683,10463,122.15,0.03,5628.0,2218.0,2069.0,548.0,3,0.0,0.0,3.0,0.0,na,na,17241.0,3303.0,20544.0,239.85,0.0,0.0,0.0,0.0,na,3166868.0,289214.0,2877654.0,0.0,0,0.0,na,6679479.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-16,Région,RSS99,Ensemble du Québec,289831.0,9617.0,299448,3495.99,5.32,441.0,16.0,457,6833.0,79.53,na,na,280111,567,10475,122.29,0.0,5630.0,2224.0,2073.0,548.0,0,0.0,0.0,0.0,0.0,na,na,17269.0,3307.0,20576.0,240.22,0.0,0.0,0.0,0.0,na,3176475.0,289872.0,2886603.0,0.0,0,0.0,na,6708974.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-17,Région,RSS99,Ensemble du Québec,290521.0,9629.0,300150,3504.19,5.2,434.0,13.0,447,6883.0,80.11,na,na,280754,657,10481,122.36,0.0,5632.0,2226.0,2075.0,548.0,0,0.0,0.0,0.0,0.0,na,na,17300.0,3329.0,20629.0,240.84,0.0,0.0,0.0,0.0,na,3186939.0,290536.0,2896403.0,0.0,0,0.0,na,6741996.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-18,Région,RSS99,Ensemble du Québec,291257.0,9657.0,300914,3513.11,5.87,477.0,27.0,504,6851.0,79.74,na,na,281522,787,10491,122.48,0.01,5632.0,2228.0,2082.0,549.0,1,0.0,0.0,1.0,0.0,na,na,17325.0,3338.0,20663.0,241.24,0.0,0.0,0.0,0.0,na,3196900.0,291315.0,2905585.0,0.0,0,0.0,na,6773710.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-19,Région,RSS99,Ensemble du Québec,292032.0,9657.0,301689,3522.15,6.18,519.0,12.0,531,6894.0,80.24,na,na,282244,759,10498,122.56,0.01,5633.0,2233.0,2084.0,548.0,1,0.0,1.0,0.0,0.0,na,na,17385.0,3351.0,20736.0,242.09,0.0,0.0,0.0,0.0,na,3206998.0,292140.0,2914858.0,0.0,0,0.0,na,6807178.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-20,Région,RSS99,Ensemble du Québec,292682.0,9655.0,302337,3529.72,4.46,379.0,4.0,383,6800.0,79.14,na,na,282989,769,10503,122.62,0.03,5634.0,2235.0,2086.0,548.0,3,1.0,1.0,1.0,0.0,na,na,17413.0,3359.0,20772.0,242.51,0.0,0.0,0.0,0.0,na,3216193.0,292816.0,2923377.0,0.0,0,0.0,na,6836023.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-21,Région,RSS99,Ensemble du Québec,293390.0,9659.0,303049,3538.03,4.92,415.0,8.0,423,6755.0,78.62,na,na,283740,786,10518,122.8,0.03,5636.0,2238.0,2096.0,548.0,3,0.0,1.0,2.0,0.0,na,na,17438.0,3373.0,20811.0,242.96,0.0,0.0,0.0,0.0,na,3224330.0,293501.0,2930829.0,0.0,0,0.0,na,6858158.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-22,Région,RSS99,Ensemble du Québec,294029.0,9676.0,303705,3545.69,5.04,418.0,15.0,433,6742.0,78.47,na,na,284387,698,10522,122.84,0.01,5637.0,2240.0,2096.0,549.0,1,0.0,1.0,0.0,0.0,na,na,17470.0,3383.0,20853.0,243.45,0.0,0.0,0.0,0.0,na,3232468.0,294149.0,2938319.0,0.0,0,0.0,na,6880293.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-23,Région,RSS99,Ensemble du Québec,294788.0,9700.0,304488,3554.83,6.02,495.0,22.0,517,6918.0,80.52,na,na,284980,626,10530,122.94,0.0,5637.0,2242.0,2102.0,549.0,0,0.0,0.0,0.0,0.0,na,na,17507.0,3388.0,20895.0,243.94,0.0,0.0,0.0,0.0,na,3243321.0,294935.0,2948386.0,0.0,0,0.0,na,6913507.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-24,Région,RSS99,Ensemble du Québec,295858.0,9712.0,305570,3567.46,9.46,791.0,22.0,813,6946.0,80.84,na,na,285410,719,10534,122.98,0.01,5638.0,2242.0,2105.0,549.0,1,1.0,0.0,0.0,0.0,na,na,17530.0,3399.0,20929.0,244.34,0.0,0.0,0.0,0.0,na,3260821.0,296291.0,2964530.0,0.0,0,0.0,na,6967784.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-25,Région,RSS99,Ensemble du Québec,296661.0,9722.0,306383,3576.96,7.15,593.0,21.0,614,7365.0,85.72,na,na,286404,772,10541,123.06,0.01,5638.0,2243.0,2110.0,550.0,1,0.0,0.0,1.0,0.0,na,na,17560.0,3403.0,20963.0,244.74,0.0,0.0,0.0,0.0,na,3267185.0,296746.0,2970439.0,0.0,0,0.0,na,6986443.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-26,Région,RSS99,Ensemble du Québec,297661.0,9731.0,307392,3588.73,7.52,636.0,10.0,646,7617.0,88.65,na,na,287135,744,10549,123.16,0.02,5640.0,2244.0,2115.0,550.0,2,1.0,0.0,1.0,0.0,na,na,17587.0,3406.0,20993.0,245.09,0.0,0.0,0.0,0.0,na,3278092.0,297743.0,2980349.0,0.0,0,0.0,na,7021408.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-27,Région,RSS99,Ensemble du Québec,298574.0,9735.0,308309,3599.44,6.61,556.0,12.0,568,7837.0,91.21,na,na,287842,725,10551,123.18,0.0,5640.0,2245.0,2116.0,550.0,0,0.0,0.0,0.0,0.0,na,na,17617.0,3418.0,21035.0,245.58,0.0,0.0,0.0,0.0,na,3287752.0,298657.0,2989095.0,0.0,0,0.0,na,7051184.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-28,Région,RSS99,Ensemble du Québec,299470.0,9730.0,309200,3609.84,6.25,531.0,6.0,537,7987.0,92.96,na,na,288593,759,10555,123.23,0.02,5641.0,2247.0,2117.0,550.0,2,0.0,1.0,1.0,0.0,na,na,17648.0,3428.0,21076.0,246.06,0.0,0.0,0.0,0.0,na,3296172.0,299459.0,2996713.0,0.0,0,0.0,na,7074262.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-29,Région,RSS99,Ensemble du Québec,300317.0,9747.0,310064,3619.93,6.9,576.0,17.0,593,8118.0,94.48,na,na,289329,758,10562,123.31,0.01,5641.0,2247.0,2123.0,551.0,1,0.0,0.0,0.0,1.0,na,na,17668.0,3436.0,21104.0,246.38,0.0,0.0,0.0,0.0,na,3306751.0,300350.0,3006401.0,0.0,0,0.0,na,7101025.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-30,Région,RSS99,Ensemble du Québec,301327.0,9762.0,311089,3631.9,8.08,675.0,19.0,694,8518.0,99.14,na,na,289944,631,10571,123.41,0.03,5639.0,2254.0,2127.0,551.0,3,0.0,2.0,1.0,0.0,na,na,17696.0,3447.0,21143.0,246.84,0.0,0.0,0.0,0.0,na,3318743.0,301361.0,3017382.0,0.0,0,0.0,na,7137856.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-03-31,Région,RSS99,Ensemble du Québec,302584.0,9776.0,312360,3646.74,11.5,969.0,19.0,988,9038.0,105.19,na,na,290668,729,10577,123.48,0.01,5641.0,2255.0,2130.0,551.0,1,1.0,0.0,0.0,0.0,na,na,17735.0,3455.0,21190.0,247.39,0.0,0.0,0.0,0.0,na,3332656.0,302708.0,3029948.0,0.0,0,0.0,na,7178826.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-04-01,Région,RSS99,Ensemble du Québec,303896.0,9778.0,313674,3662.08,10.04,855.0,8.0,863,9428.0,109.73,na,na,291577,968,10584,123.57,0.01,5641.0,2256.0,2136.0,551.0,1,0.0,0.0,1.0,0.0,na,na,17773.0,3467.0,21240.0,247.97,0.0,0.0,0.0,0.0,na,3346523.0,303996.0,3042527.0,0.0,0,0.0,na,7220824.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-04-02,Région,RSS99,Ensemble du Québec,305175.0,9781.0,314956,3677.04,10.23,862.0,17.0,879,9714.0,113.06,na,na,292555,962,10587,123.6,0.0,5641.0,2256.0,2139.0,551.0,0,0.0,0.0,0.0,0.0,na,na,17814.0,3482.0,21296.0,248.63,0.0,0.0,0.0,0.0,na,3358964.0,305142.0,3053822.0,0.0,0,0.0,na,7259951.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-04-03,Région,RSS99,Ensemble du Québec,306324.0,9786.0,316110,3690.52,8.72,742.0,7.0,749,9966.0,115.99,na,na,293444,912,10596,123.71,0.01,5641.0,2258.0,2144.0,553.0,1,0.0,1.0,0.0,0.0,na,na,17848.0,3490.0,21338.0,249.12,0.0,0.0,0.0,0.0,na,3369308.0,306182.0,3063126.0,0.0,0,0.0,na,7290964.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2021-04-04,Région,RSS99,Ensemble du Québec,307559.0,9803.0,317362,3705.13,8.58,722.0,15.0,737,10271.0,119.54,na,na,294403,984,10600,123.75,0.01,5641.0,2259.0,2147.0,553.0,1,0.0,0.0,1.0,0.0,na,na,17883.0,3496.0,21379.0,249.6,0.0,0.0,0.0,0.0,na,3377895.0,307275.0,3070620.0,0.0,0,0.0,na,7315560.0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
