date,RSS01_DOSE_Numero1_cumu,RSS02_DOSE_Numero1_cumu,RSS03_DOSE_Numero1_cumu,RSS04_DOSE_Numero1_cumu,RSS05_DOSE_Numero1_cumu,RSS06_DOSE_Numero1_cumu,RSS07_DOSE_Numero1_cumu,RSS08_DOSE_Numero1_cumu,RSS09_DOSE_Numero1_cumu,RSS10_DOSE_Numero1_cumu,RSS11_DOSE_Numero1_cumu,RSS12_DOSE_Numero1_cumu,RSS13_DOSE_Numero1_cumu,RSS14_DOSE_Numero1_cumu,RSS15_DOSE_Numero1_cumu,RSS16_DOSE_Numero1_cumu,RSS17_DOSE_Numero1_cumu,RSS18_DOSE_Numero1_cumu,RSSHQ_DOSE_Numero1_cumu,RSSND_DOSE_Numero1_cumu,RSS99_DOSE_Numero1_cumu,RSS01_DOSE_Numero1_jour,RSS02_DOSE_Numero1_jour,RSS03_DOSE_Numero1_jour,RSS04_DOSE_Numero1_jour,RSS05_DOSE_Numero1_jour,RSS06_DOSE_Numero1_jour,RSS07_DOSE_Numero1_jour,RSS08_DOSE_Numero1_jour,RSS09_DOSE_Numero1_jour,RSS10_DOSE_Numero1_jour,RSS11_DOSE_Numero1_jour,RSS12_DOSE_Numero1_jour,RSS13_DOSE_Numero1_jour,RSS14_DOSE_Numero1_jour,RSS15_DOSE_Numero1_jour,RSS16_DOSE_Numero1_jour,RSS17_DOSE_Numero1_jour,RSS18_DOSE_Numero1_jour,RSSHQ_DOSE_Numero1_jour,RSSND_DOSE_Numero1_jour,RSS99_DOSE_Numero1_jour,RSS01_DOSE_Numero2_cumu,RSS02_DOSE_Numero2_cumu,RSS03_DOSE_Numero2_cumu,RSS04_DOSE_Numero2_cumu,RSS05_DOSE_Numero2_cumu,RSS06_DOSE_Numero2_cumu,RSS07_DOSE_Numero2_cumu,RSS08_DOSE_Numero2_cumu,RSS09_DOSE_Numero2_cumu,RSS10_DOSE_Numero2_cumu,RSS11_DOSE_Numero2_cumu,RSS12_DOSE_Numero2_cumu,RSS13_DOSE_Numero2_cumu,RSS14_DOSE_Numero2_cumu,RSS15_DOSE_Numero2_cumu,RSS16_DOSE_Numero2_cumu,RSS17_DOSE_Numero2_cumu,RSS18_DOSE_Numero2_cumu,RSSHQ_DOSE_Numero2_cumu,RSSND_DOSE_Numero2_cumu,RSS99_DOSE_Numero2_cumu,RSS01_DOSE_Numero2_jour,RSS02_DOSE_Numero2_jour,RSS03_DOSE_Numero2_jour,RSS04_DOSE_Numero2_jour,RSS05_DOSE_Numero2_jour,RSS06_DOSE_Numero2_jour,RSS07_DOSE_Numero2_jour,RSS08_DOSE_Numero2_jour,RSS09_DOSE_Numero2_jour,RSS10_DOSE_Numero2_jour,RSS11_DOSE_Numero2_jour,RSS12_DOSE_Numero2_jour,RSS13_DOSE_Numero2_jour,RSS14_DOSE_Numero2_jour,RSS15_DOSE_Numero2_jour,RSS16_DOSE_Numero2_jour,RSS17_DOSE_Numero2_jour,RSS18_DOSE_Numero2_jour,RSSHQ_DOSE_Numero2_jour,RSSND_DOSE_Numero2_jour,RSS99_DOSE_Numero2_jour,RSS01_DOSES_Total_cumu,RSS02_DOSES_Total_cumu,RSS03_DOSES_Total_cumu,RSS04_DOSES_Total_cumu,RSS05_DOSES_Total_cumu,RSS06_DOSES_Total_cumu,RSS07_DOSES_Total_cumu,RSS08_DOSES_Total_cumu,RSS09_DOSES_Total_cumu,RSS10_DOSES_Total_cumu,RSS11_DOSES_Total_cumu,RSS12_DOSES_Total_cumu,RSS13_DOSES_Total_cumu,RSS14_DOSES_Total_cumu,RSS15_DOSES_Total_cumu,RSS16_DOSES_Total_cumu,RSS17_DOSES_Total_cumu,RSS18_DOSES_Total_cumu,RSSHQ_DOSES_Total_cumu,RSSND_DOSES_Total_cumu,RSS99_DOSES_Total_cumu,RSS01_DOSES_Total_jour,RSS02_DOSES_Total_jour,RSS03_DOSES_Total_jour,RSS04_DOSES_Total_jour,RSS05_DOSES_Total_jour,RSS06_DOSES_Total_jour,RSS07_DOSES_Total_jour,RSS08_DOSES_Total_jour,RSS09_DOSES_Total_jour,RSS10_DOSES_Total_jour,RSS11_DOSES_Total_jour,RSS12_DOSES_Total_jour,RSS13_DOSES_Total_jour,RSS14_DOSES_Total_jour,RSS15_DOSES_Total_jour,RSS16_DOSES_Total_jour,RSS17_DOSES_Total_jour,RSS18_DOSES_Total_jour,RSSHQ_DOSES_Total_jour,RSSND_DOSES_Total_jour,RSS99_DOSES_Total_jour
2021-03-03,12164,14862,42044,25800,21368,151399,13316,10949,17833,8256,9919,22292,21970,23775,23894,60861,4735,9832,1885,1962,499116,0,0,0,0,0,11868,0,516,1,30,10,710,1935,890,810,1544,16,41,41,26,18438,5,4,26,56,65,94,7,3,25,5,1,12,18,14,19,41,85,440,1246,968,3134,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,14,55,26,102,12169,14866,42070,25856,21433,151493,13323,10952,17858,8261,9920,22304,21988,23789,23913,60902,4820,10272,3132,2930,502251,0,0,0,0,0,11870,0,516,1,30,10,710,1936,890,810,1544,20,55,96,52,18540
2021-03-04,12164,14863,42046,25801,21369,163754,13318,11429,17834,8325,9971,22732,24072,24687,24449,63209,4760,9872,1913,1980,518548,0,1,2,1,1,12355,2,480,1,69,52,440,2102,912,555,2348,25,40,28,18,19432,5,4,26,56,65,97,7,3,25,5,1,12,18,15,19,42,90,452,1254,977,3173,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,5,12,8,9,39,12169,14867,42072,25857,21434,163851,13325,11432,17859,8330,9972,22744,24090,24702,24468,63251,4850,10324,3168,2957,521722,0,1,2,1,1,12358,2,480,1,69,52,440,2102,913,555,2349,30,52,36,27,19471
2021-03-05,12164,14864,42046,26240,21369,175199,13318,11890,17834,8374,10015,23047,26184,25842,25330,66423,4770,9976,1947,2002,538834,0,1,0,439,0,11445,0,461,0,49,44,315,2112,1155,881,3214,10,104,34,22,20286,5,4,26,56,65,101,7,3,25,5,1,12,21,15,21,43,99,472,1277,990,3248,0,0,0,0,0,4,0,0,0,0,0,0,3,0,2,1,9,20,23,13,75,12169,14868,42072,26296,21434,175300,13325,11893,17859,8379,10016,23059,26205,25857,25351,66466,4869,10448,3225,2992,542083,0,1,0,439,0,11449,0,461,0,49,44,315,2115,1155,883,3215,19,124,57,35,20361
2021-03-06,12164,14864,42048,26588,21369,184850,13318,11995,17834,8374,10015,23047,27775,26255,27128,68200,4770,9976,1960,2017,554547,0,0,2,348,0,9651,0,105,0,0,0,0,1591,413,1798,1777,0,0,13,15,15713,5,4,26,57,65,107,7,3,25,5,1,12,21,15,22,45,99,472,1295,997,3283,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,2,0,0,18,7,35,12169,14868,42074,26645,21434,184957,13325,11998,17859,8379,10016,23059,27796,26270,27150,68245,4869,10448,3256,3014,557831,0,0,2,349,0,9657,0,105,0,0,0,0,1591,413,1799,1779,0,0,31,22,15748
2021-03-07,12164,14865,42048,27357,21369,194231,13318,11995,17834,8384,10015,23215,29426,26687,28428,69963,4770,9976,1986,2079,570110,0,1,0,769,0,9381,0,0,0,10,0,168,1651,432,1300,1763,0,0,26,62,15563,5,4,26,57,65,109,7,3,25,5,1,12,21,15,22,45,99,472,1308,1002,3303,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,5,20,12169,14869,42074,27414,21434,194340,13325,11998,17859,8389,10016,23227,29447,26702,28450,70008,4869,10448,3295,3081,573414,0,1,0,769,0,9383,0,0,0,10,0,168,1651,432,1300,1763,0,0,39,67,15583
2021-03-08,12164,14866,42050,27358,21372,204613,13320,12112,17834,8384,10025,23217,31045,27119,29726,72523,4785,9994,2064,2132,586703,0,1,2,1,3,10382,2,117,0,0,10,2,1619,432,1298,2560,15,18,78,53,16593,5,4,26,57,65,520,7,3,25,5,1,12,22,15,22,45,104,475,1333,1017,3763,0,0,0,0,0,411,0,0,0,0,0,0,1,0,0,0,5,3,25,15,460,12169,14870,42076,27415,21437,205133,13327,12115,17859,8389,10026,23229,31067,27134,29748,72568,4889,10469,3398,3149,590467,0,1,2,1,3,10793,2,117,0,0,10,2,1620,432,1298,2560,20,21,103,68,17053
2021-03-09,12164,14866,42052,27358,21374,215450,13320,12458,17888,8384,10035,23217,33426,27795,31067,74939,4787,10000,2141,2205,604926,0,0,2,0,2,10837,0,346,54,0,10,0,2381,676,1341,2416,2,6,77,73,18223,5,4,27,57,65,1078,7,3,42,5,1,12,22,15,23,46,112,489,1364,1032,4409,0,0,1,0,0,558,0,0,17,0,0,0,0,0,1,1,8,14,31,15,646,12169,14870,42079,27415,21439,216528,13327,12461,17930,8389,10036,23229,33448,27810,31090,74985,4899,10489,3506,3237,609336,0,0,3,0,2,11395,0,346,71,0,10,0,2381,676,1342,2417,10,20,108,88,18869
2021-03-10,12164,14868,42779,28087,22253,224591,13509,12638,17889,8433,10045,23217,36192,28753,32275,76962,4843,10000,2193,2277,623968,0,2,727,729,879,9141,189,180,1,49,10,0,2766,958,1208,2023,56,0,52,72,19042,5,4,175,57,65,1611,7,4,42,7,1,12,22,15,23,49,135,489,1399,1055,5177,0,0,148,0,0,533,0,1,0,2,0,0,0,0,0,3,23,0,35,23,768,12169,14872,42954,28144,22318,226203,13516,12642,17931,8440,10046,23229,36214,28768,32298,77011,4978,10489,3593,3332,629147,0,2,875,729,879,9675,189,181,1,51,10,0,2766,958,1208,2026,79,0,87,95,19811
2021-03-11,12641,15247,44371,29433,23508,234853,15169,12815,18462,8498,10099,23981,39136,30104,34336,81788,4857,10006,2238,2340,653882,477,379,1592,1346,1255,10262,1660,177,573,65,54,764,2944,1351,2061,4826,14,6,45,63,29914,5,4,177,60,68,1863,7,4,56,11,2,12,22,16,24,49,161,493,1441,1065,5540,0,0,2,3,3,252,0,0,14,4,1,0,0,1,1,0,26,4,42,10,363,12646,15251,44548,29493,23576,236717,15176,12819,18518,8509,10101,23993,39158,30120,34360,81837,5018,10499,3680,3405,659424,477,379,1594,1349,1258,10514,1660,177,587,69,55,764,2944,1352,2062,4826,40,10,87,73,30277
2021-03-12,13061,15470,46812,30412,25038,246415,16723,13085,19077,8508,10818,25772,41572,32161,36648,86907,4904,10015,2295,2358,688051,420,223,2441,979,1530,11562,1554,270,615,10,719,1791,2436,2057,2312,5119,47,9,57,18,34169,5,4,177,60,73,2064,8,4,56,11,2,13,22,17,24,50,202,494,1463,1077,5826,0,0,0,0,5,201,1,0,0,0,0,1,0,1,0,1,41,1,22,12,286,13066,15474,46989,30472,25111,248481,16731,13089,19133,8519,10820,25785,41594,32178,36672,86957,5106,10509,3759,3435,693880,420,223,2441,979,1535,11764,1555,270,615,10,719,1792,2436,2058,2312,5120,88,10,79,30,34456
2021-03-13,13338,17048,49381,32067,26153,256723,18469,13307,19114,8548,11564,26750,43870,35523,38838,91808,4904,10015,2322,2370,722112,277,1578,2569,1655,1115,10308,1746,222,37,40,746,978,2298,3362,2190,4901,0,0,27,12,34061,5,4,178,60,77,2068,8,4,56,11,3,13,22,17,25,51,202,494,1479,1090,5867,0,0,1,0,4,4,0,0,0,0,1,0,0,0,1,1,0,0,16,13,41,13343,17052,49559,32127,26230,258793,18477,13311,19170,8559,11567,26763,43892,35540,38863,91859,5106,10509,3802,3460,727982,277,1578,2570,1655,1119,10312,1746,222,37,40,747,978,2298,3362,2191,4902,0,0,43,25,34102
2021-03-14,13338,18630,51498,33444,26465,267001,19958,13307,19140,8548,11832,27666,46088,37719,39854,96404,4904,10015,2365,2385,750561,0,1582,2117,1377,312,10278,1489,0,26,0,268,916,2218,2196,1016,4596,0,0,43,15,28449,5,4,178,63,77,2071,8,4,56,11,3,14,23,18,26,52,202,494,1494,1092,5895,0,0,0,3,0,3,0,0,0,0,0,1,1,1,1,1,0,0,15,2,28,13343,18634,51676,33508,26542,269074,19966,13311,19196,8559,11835,27680,46111,37737,39880,96456,5106,10509,3860,3477,756460,0,1582,2117,1381,312,10281,1489,0,26,0,268,917,2219,2197,1017,4597,0,0,58,17,28478
2021-03-15,13868,18630,54227,35586,28622,277615,20085,13721,19222,8572,12056,28502,47555,39761,40966,102305,4913,10016,2442,2440,781104,530,0,2729,2142,2157,10614,127,414,82,24,224,836,1467,2042,1112,5901,9,1,77,55,30543,5,5,178,64,80,2075,8,4,56,17,4,14,23,18,28,54,234,494,1519,1104,5984,0,1,0,1,3,4,0,0,0,6,1,0,0,0,2,2,32,0,25,12,89,13873,18635,54405,35651,28702,279692,20093,13725,19278,8589,12060,28516,47578,39779,40994,102359,5147,10510,3962,3544,787092,530,1,2729,2143,2160,10618,127,414,82,30,225,836,1467,2042,1114,5903,41,1,102,67,30632
2021-03-16,14441,19541,56922,37283,29901,288201,20607,14121,19311,8591,12218,29148,48263,42177,42461,108290,4925,10016,2516,2476,811409,573,911,2695,1697,1279,10586,522,400,89,19,162,646,708,2416,1495,5985,12,0,74,36,30305,5,5,178,64,86,2080,10,4,56,17,5,14,23,18,28,55,242,494,1547,1125,6056,0,0,0,0,6,5,2,0,0,0,1,0,0,0,0,1,8,0,28,21,72,14446,19546,57100,37348,29987,290283,20617,14125,19367,8608,12223,29162,48286,42195,42489,108345,5167,10510,4064,3601,817469,573,911,2695,1697,1285,10591,524,400,89,19,163,646,708,2416,1495,5986,20,0,102,57,30377
2021-03-17,14862,19847,60320,38253,31870,296312,21820,14801,19674,8641,13245,29970,48296,43649,44576,112984,4936,10025,2564,2553,839198,421,306,3398,970,1969,8111,1213,680,363,50,1027,822,33,1472,2115,4694,11,9,48,77,27789,5,5,180,64,89,2084,15,4,56,17,5,14,23,19,29,59,251,495,1564,1142,6120,0,0,2,0,3,4,5,0,0,0,0,0,0,1,1,4,9,1,17,17,64,14867,19852,60500,38318,31959,298398,21835,14805,19730,8658,13250,29984,48319,43668,44605,113043,5187,10520,4129,3695,845322,421,306,3400,970,1972,8115,1218,680,363,50,1027,822,33,1473,2116,4698,20,10,65,94,27853
2021-03-18,15891,21524,64427,42246,34220,303936,23913,14801,21279,8668,14776,31464,49145,45455,46988,120692,4947,10029,2634,2585,879620,1029,1677,4107,3993,2350,7624,2093,0,1605,27,1531,1494,849,1806,2412,7708,11,4,70,32,40422,5,5,196,65,96,2118,24,4,56,20,58,72,23,21,29,63,251,501,1597,1158,6362,0,0,16,1,7,34,9,0,0,3,53,58,0,2,0,4,0,6,33,16,242,15896,21529,64623,42312,34316,306056,23938,14805,21335,8688,14834,31536,49168,45476,47017,120755,5198,10530,4232,3743,885987,1029,1677,4123,3994,2357,7658,2103,0,1605,30,1584,1552,849,1808,2412,7712,11,10,103,48,40665
2021-03-19,16704,24224,68614,46288,36874,311273,26049,14801,23334,8712,15367,34367,50368,46787,49625,128358,4976,10038,2669,2602,922030,813,2700,4187,4042,2654,7337,2136,0,2055,44,591,2903,1223,1332,2637,7666,29,9,35,17,42410,5,5,197,67,96,2122,24,4,57,25,58,72,25,21,29,72,259,502,1616,1164,6420,0,0,1,2,0,4,0,0,1,5,0,0,2,0,0,9,8,1,19,6,58,16709,24229,68811,46356,36970,313397,26074,14805,23391,8737,15425,34439,50393,46808,49654,128430,5235,10540,4286,3766,928455,813,2700,4188,4044,2654,7341,2136,0,2056,49,591,2903,1225,1332,2637,7675,37,10,54,23,42468
2021-03-20,16984,25852,71797,48330,38719,316269,27394,15279,24390,8712,15922,37450,51107,47762,52120,132539,4976,10038,2683,2610,950933,280,1628,3183,2042,1845,4996,1345,478,1056,0,555,3083,739,975,2495,4181,0,0,14,8,28903,5,5,197,68,98,2123,32,4,58,25,58,72,25,21,30,75,259,502,1629,1172,6458,0,0,0,1,2,1,8,0,1,0,0,0,0,0,1,3,0,0,13,8,38,16989,25857,71994,48399,38817,318394,27427,15283,24448,8737,15980,37522,51132,47783,52150,132614,5235,10540,4313,3782,957396,280,1628,3183,2043,1847,4997,1353,478,1057,0,555,3083,739,975,2496,4184,0,0,27,16,28941
2021-03-21,17173,27382,75208,49574,40316,320850,27938,15674,25047,8712,15922,38799,51821,48185,53865,135528,4976,10038,2702,2627,972337,189,1530,3411,1244,1597,4581,544,395,657,0,0,1349,714,423,1745,2989,0,0,19,17,21404,5,5,197,68,99,2130,32,4,60,25,58,72,25,21,31,76,259,502,1638,1174,6481,0,0,0,0,1,7,0,0,2,0,0,0,0,0,1,1,0,0,9,2,23,17178,27387,75405,49643,40415,322982,27971,15678,25107,8737,15980,38871,51846,48206,53896,135604,5235,10540,4341,3801,978823,189,1530,3411,1244,1598,4588,544,395,659,0,0,1349,714,423,1746,2990,0,0,28,19,21427
2021-03-22,17418,27689,77033,52213,40657,333611,28173,16422,25354,8712,15932,40409,52950,49792,54574,137844,4976,10055,2756,2655,999225,245,307,1825,2639,341,12761,235,748,307,0,10,1610,1129,1607,709,2316,0,17,54,28,26888,5,5,197,68,99,2148,32,4,60,25,58,72,25,21,31,78,259,516,1653,1183,6539,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,14,15,9,58,17423,27694,77230,52282,40756,335761,28206,16426,25414,8737,15990,40481,52975,49813,54605,137922,5235,10571,4410,3838,1005769,245,307,1825,2639,341,12779,235,748,307,0,10,1610,1129,1607,709,2318,0,31,69,37,26946
2021-03-23,17521,27968,78854,53544,41611,349748,29007,16822,25407,8794,15942,42100,54169,53360,57545,139610,4983,10075,2800,2686,1032546,103,279,1821,1331,954,16137,834,400,53,82,10,1691,1219,3568,2971,1766,7,20,44,31,33321,5,5,197,68,99,2162,33,4,60,29,58,72,27,21,32,81,262,516,1667,1195,6593,0,0,0,0,0,14,1,0,0,4,0,0,2,0,1,3,3,0,14,12,54,17526,27973,79051,53613,41710,351912,29041,16826,25467,8823,16000,42172,54196,53381,57577,139691,5245,10591,4468,3881,1039144,103,279,1821,1331,954,16151,835,400,53,86,10,1691,1221,3568,2972,1769,10,20,58,43,33375
2021-03-24,17543,28063,82923,55189,44606,366497,30656,17300,25427,8834,16048,45015,54917,56857,60303,142841,4989,10108,2840,2721,1073677,22,95,4069,1645,2995,16749,1649,478,20,40,106,2915,748,3497,2758,3231,6,33,40,35,41131,5,5,200,68,100,2173,33,4,60,29,58,79,27,23,32,86,266,522,1685,1211,6666,0,0,3,0,1,11,0,0,0,0,0,7,0,2,0,5,4,6,18,16,73,17548,28068,83123,55258,44706,368672,30690,17304,25487,8863,16106,45094,54944,56880,60335,142927,5255,10630,4526,3932,1080348,22,95,4072,1645,2996,16760,1649,478,20,40,106,2922,748,3499,2758,3236,10,39,58,51,41204
2021-03-25,18736,29325,87064,59262,47623,382525,34175,18551,26739,8903,16590,47761,57517,60397,63489,150084,4995,10118,2863,2798,1129515,1193,1262,4141,4073,3017,16028,3519,1251,1312,69,542,2746,2600,3540,3186,7243,6,10,23,77,55838,5,6,200,72,100,2196,34,4,60,32,58,82,28,23,35,92,271,522,1709,1226,6755,0,1,0,4,0,23,1,0,0,3,0,3,1,0,3,6,5,0,24,15,89,18741,29331,87264,59335,47723,384723,34210,18555,26799,8935,16648,47843,57545,60420,63524,150176,5266,10640,4573,4024,1136275,1193,1263,4141,4077,3017,16051,3520,1251,1312,72,542,2749,2601,3540,3189,7249,11,10,47,92,55927
2021-03-26,20458,30863,90831,63154,50371,397273,37735,19647,27817,8932,18102,49902,60191,61853,66548,159500,5025,10122,2875,2888,1184087,1722,1538,3767,3892,2748,14748,3560,1096,1078,29,1512,2141,2674,1456,3059,9416,30,4,12,90,54572,5,6,204,72,101,2209,34,4,60,32,99,85,28,23,37,98,302,539,1735,1240,6913,0,0,4,0,1,13,0,0,0,0,41,3,0,0,2,6,31,17,26,14,158,20463,30869,91035,63227,50472,399484,37770,19651,27877,8964,18201,49987,60219,61876,66585,159598,5327,10661,4611,4128,1191005,1722,1538,3771,3892,2749,14761,3560,1096,1078,29,1553,2144,2674,1456,3061,9422,61,21,38,104,54730
2021-03-27,22010,33199,94780,65488,51659,408596,41073,20121,27817,8932,20113,52765,62535,64006,69997,166147,5025,10123,2886,2893,1230165,1552,2336,3949,2334,1288,11323,3338,474,0,0,2011,2863,2344,2153,3449,6647,0,1,11,5,46078,5,7,205,72,101,2217,35,4,60,32,99,85,29,23,41,100,302,588,1748,1248,7001,0,1,1,0,0,8,1,0,0,0,0,0,1,0,4,2,0,49,13,8,88,22015,33206,94985,65561,51760,410815,41109,20125,27877,8964,20212,52850,62564,64029,70038,166248,5327,10711,4635,4141,1237172,1552,2337,3950,2334,1288,11331,3339,474,0,0,2011,2863,2345,2153,3453,6650,0,50,24,13,46167
2021-03-28,23004,35489,98904,67355,52416,418838,43738,20121,27982,8932,21850,54562,64930,65408,72654,172127,5025,10123,2897,2901,1269256,994,2290,4124,1867,757,10242,2665,0,165,0,1737,1797,2395,1402,2657,5980,0,0,11,8,39091,5,10,205,74,101,2218,35,4,60,32,99,87,29,23,41,103,302,588,1776,1273,7065,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,3,0,0,28,25,64,23009,35499,99109,67430,52517,421058,43774,20125,28042,8964,21949,54649,64959,65431,72695,172231,5327,10711,4674,4174,1276327,994,2293,4124,1869,757,10243,2665,0,165,0,1737,1799,2395,1402,2657,5983,0,0,39,33,39155
2021-03-29,23551,35725,103714,69007,55817,431602,45297,20825,27992,8932,22925,55905,67452,66780,76300,180363,5025,10123,2923,2911,1313169,547,236,4810,1652,3401,12764,1559,704,10,0,1075,1343,2522,1372,3646,8236,0,0,26,10,43913,5,11,212,74,105,2229,35,4,60,32,99,87,34,24,43,107,302,588,1836,1310,7197,0,1,7,0,4,11,0,0,0,0,0,0,5,1,2,4,0,0,60,37,132,23556,35736,103926,69082,55922,433833,45333,20829,28052,8964,23024,55992,67486,66804,76343,180471,5327,10711,4760,4221,1320372,547,237,4817,1652,3405,12775,1559,704,10,0,1075,1343,2527,1373,3648,8240,0,0,86,47,44045
2021-03-30,23883,36064,107928,71126,59210,445018,46362,21570,28013,8932,24031,56446,69814,70067,79750,186989,5045,10123,2941,2921,1356233,332,339,4214,2119,3393,13416,1065,745,21,0,1106,541,2362,3287,3450,6626,20,0,18,10,43064,5,11,216,75,105,2250,35,4,60,32,99,87,35,24,43,115,414,588,1916,1326,7440,0,0,4,1,0,21,0,0,0,0,0,0,1,0,0,8,112,0,80,16,243,23888,36075,108144,71202,59315,447270,46398,21574,28073,8964,24130,56533,69849,70091,79793,187105,5459,10711,4858,4247,1363679,332,339,4218,2120,3393,13437,1065,745,21,0,1106,541,2363,3287,3450,6634,132,0,98,26,43307
2021-03-31,25574,36172,112614,74215,63076,457970,47702,22022,28044,8942,25115,57873,72351,72937,83138,189162,5061,10133,2970,2995,1398066,1691,108,4686,3089,3866,12952,1340,452,31,10,1084,1427,2537,2870,3388,2173,16,10,29,74,41833,5,11,221,75,106,2270,35,4,60,32,102,87,40,24,43,134,495,608,1966,1345,7663,0,0,5,0,1,20,0,0,0,0,3,0,5,0,0,19,81,20,50,19,223,25579,36183,112835,74291,63182,460242,47738,22026,28104,8974,25217,57960,72391,72961,83181,189297,5556,10741,4938,4340,1405736,1691,108,4691,3089,3867,12972,1340,452,31,10,1087,1427,2542,2870,3388,2192,97,30,80,93,42057
2021-04-01,25574,37584,116460,77444,65838,469247,51058,22680,29382,8961,26852,60234,74777,76825,86443,196573,5072,10161,2982,3107,1447254,0,1412,3846,3229,2762,11277,3356,658,1338,19,1737,2361,2426,3888,3305,7411,11,28,12,112,49188,5,11,239,76,107,2275,43,4,61,34,104,88,40,24,43,136,553,620,2001,1364,7828,0,0,18,1,1,5,8,0,1,2,2,1,0,0,0,2,58,12,35,19,165,25579,37595,116699,77521,65945,471524,51102,22684,29443,8995,26956,60322,74817,76849,86486,196710,5625,10781,4985,4471,1455089,0,1412,3864,3230,2763,11282,3364,658,1339,21,1739,2362,2426,3888,3305,7413,69,40,47,131,49353
2021-04-02,27606,40001,119883,80668,68199,477988,54313,22877,30137,8961,27804,62586,77132,80405,88658,205908,5077,10162,3002,3111,1494478,2032,2417,3423,3224,2361,8741,3255,197,755,0,952,2352,2355,3580,2215,9335,5,1,20,4,47224,7,11,245,78,107,2283,45,4,67,34,105,92,40,24,44,141,636,701,2042,1383,8089,2,0,6,2,0,8,2,0,6,0,1,4,0,0,1,5,83,81,41,19,261,27613,40012,120128,80747,68306,480273,54359,22881,30204,8995,27909,62678,77172,80429,88702,206050,5713,10864,5046,4495,1502576,2034,2417,3429,3226,2361,8749,3257,197,761,0,953,2356,2355,3580,2216,9340,88,83,61,24,47487
2021-04-03,29199,42560,123386,82027,70994,484786,57424,23086,30137,9002,27804,64427,79483,84061,91829,214107,5079,10166,3011,3131,1535699,1593,2559,3503,1359,2795,6798,3111,209,0,41,0,1841,2351,3656,3171,8199,2,4,9,20,41221,8,14,249,81,107,2290,46,4,67,34,105,93,41,26,45,149,644,780,2062,1394,8239,1,3,4,3,0,7,1,0,0,0,0,1,1,2,1,8,8,79,20,11,150,29207,42574,123635,82109,71101,487079,57471,23090,30204,9036,27909,64520,79524,84087,91874,214257,5723,10947,5075,4527,1543949,1594,2562,3507,1362,2795,6806,3112,209,0,41,0,1842,2352,3658,3172,8207,10,83,29,32,41373
2021-04-04,29199,44723,126806,83206,71872,489440,59521,23086,30137,9002,27804,65293,81782,86504,92883,215519,5079,10166,3015,3292,1558329,0,2163,3420,1179,878,4654,2097,0,0,0,0,866,2299,2443,1054,1412,0,0,4,161,22630,8,19,249,81,108,2295,47,4,67,34,105,93,43,28,45,151,644,780,2090,1404,8295,0,5,0,0,1,5,1,0,0,0,0,0,2,2,0,2,0,0,28,10,56,29207,44742,127055,83288,71980,491738,59569,23090,30204,9036,27909,65386,81825,86532,92928,215671,5723,10947,5107,4698,1566635,0,2168,3420,1179,879,4659,2098,0,0,0,0,866,2301,2445,1054,1414,0,0,32,171,22686
2021-04-05,31399,45050,130029,87237,75488,495094,60122,23802,30137,9052,27804,67034,84115,88343,97679,224564,5079,10167,3027,3297,1598519,2200,327,3223,4031,3616,5654,601,716,0,50,0,1741,2333,1839,4796,9045,0,1,12,5,40190,8,19,256,83,108,2304,49,4,67,35,105,93,50,28,48,155,644,820,2168,1439,8483,0,0,7,2,0,9,2,0,0,1,0,0,7,0,3,4,0,40,78,35,188,31407,45069,130285,87321,75596,497401,60172,23806,30204,9087,27909,67127,84165,88371,97727,224720,5723,10988,5197,4738,1607013,2200,327,3230,4033,3616,5663,603,716,0,51,0,1741,2340,1839,4799,9049,0,41,90,40,40378
2021-04-06,32339,48538,131490,92053,79170,501502,63002,24506,30420,9136,27804,69226,86556,90405,100582,232734,5095,10198,3051,3306,1641113,940,3488,1461,4816,3682,6408,2880,704,283,84,0,2192,2441,2062,2903,8170,16,31,24,9,42594,9,77,259,84,109,2326,52,4,67,42,216,93,50,29,51,166,718,1994,2245,1467,10058,1,58,3,1,1,22,3,0,0,7,111,0,0,1,3,11,74,1174,77,28,1575,32348,48615,131749,92138,79279,503831,63055,24510,30487,9178,28020,69319,86606,90434,100633,232901,5813,12193,5298,4775,1651182,941,3546,1464,4817,3683,6430,2883,704,283,91,111,2192,2441,2063,2906,8181,90,1205,101,37,44169
2021-04-07,35623,52010,135648,97337,82311,509892,66240,25210,30420,9220,28149,71819,86712,92702,102844,239225,5119,10244,3061,3310,1687096,3284,3472,4158,5284,3141,8390,3238,704,0,84,345,2593,156,2297,2262,6491,24,46,10,4,45983,10,156,446,87,113,2374,437,4,67,42,704,94,52,30,54,173,785,2854,2294,1535,12311,1,79,187,3,4,48,385,0,0,0,488,1,2,1,3,7,67,860,49,68,2253,35633,52166,136094,97425,82424,512269,66678,25214,30487,9262,28853,71913,86764,92732,102898,239399,5904,13099,5357,4847,1699418,3285,3551,4345,5287,3145,8438,3623,704,0,84,833,2594,158,2298,2265,6498,91,906,59,72,48236
