Date,Regroupement,Croisement,Nom,dec_hebdo_tot_n,dec_hebdo_tot_t,dec_quo_tot_t,dec_quo_tot_n,dec_quo_tot_m,dec_quo_tot_tm,hos_heb_testpos_n,hos_heb_testpos_t,hos_quo_testpos_t,hos_quo_testpos_n,hos_quo_testpos_m,hos_act_testpos_n,hos_heb_dxurg_n,hos_heb_dxurg_t,hos_quo_dxurg_t,hos_quo_dxurg_n,hos_quo_dxurg_m,hos_act_dxurg_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_quo_tot_m,psi_heb_cas_t
2023-05-11,Sexe,MASC,Masculin,8,0.18,0.00,0,1.14,0.03,240,5.41,1.01,45,34.00,.,32,0.72,0.16,7,4.29,.,96,1624,1720,5.58,535,11306,11841,4.52,77.14,12.06
2023-05-11,Sexe,FEM,Féminin,10,0.23,0.02,1,1.29,0.03,235,5.33,0.93,41,34.86,.,40,0.91,0.09,4,6.29,.,165,2191,2356,7.00,1071,14851,15922,6.73,153.29,24.27
2023-05-11,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,3,5,8,37.50,5,32,37,13.51,0.71,.
2023-05-11,Sexe,TOT,Total,18,0.20,0.01,1,2.43,0.03,475,5.37,0.97,86,68.86,.,72,0.81,0.12,11,10.57,.,264,3820,4084,6.46,1611,26189,27800,5.79,231.14,18.21
2023-05-12,Région,RSS01,01 - Bas-Saint-Laurent,2,0.99,0.49,1,0.43,0.21,21,10.36,1.97,4,2.14,47,7,3.45,0.99,2,0.71,8,12,124,136,8.82,73,898,971,7.52,9.86,36.03
2023-05-12,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,1,0.35,0.00,0,0.00,0.00,16,5.66,0.71,2,3.57,27,4,1.41,0.00,0,0.43,5,13,122,135,9.63,74,834,908,8.15,13.14,26.18
2023-05-12,Région,RSS03,03 - Capitale-Nationale,5,0.63,0.00,0,0.43,0.05,25,3.15,0.76,6,3.86,74,11,1.39,0.25,2,1.43,22,13,334,347,3.75,120,2630,2750,4.36,14.00,15.13
2023-05-12,Région,RSS04,04 - Mauricie et Centre-du-Québec,2,0.37,0.00,0,0.29,0.05,23,4.24,0.18,1,3.71,70,4,0.74,0.00,0,0.43,4,10,177,187,5.35,83,1569,1652,5.02,12.43,15.30
2023-05-12,Région,RSS05,05 - Estrie,2,0.38,0.00,0,0.14,0.03,20,3.82,1.15,6,3.86,78,1,0.19,0.19,1,0.29,1,17,192,209,8.13,129,1077,1206,10.70,19.71,24.64
2023-05-12,Région,RSS06,06 - Montréal,2,0.09,0.00,0,0.29,0.01,121,5.74,0.38,8,17.14,398,15,0.71,0.05,1,2.86,46,68,803,871,7.81,387,6131,6518,5.94,57.29,18.35
2023-05-12,Région,RSS07,07 - Outaouais,0,0.00,0.00,0,0.14,0.03,1,0.24,0.24,1,0.29,47,0,0.00,0.00,0,0.00,4,7,65,72,9.72,38,460,498,7.63,4.43,9.09
2023-05-12,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,3,2.02,0.67,1,0.29,9,0,0.00,0.00,0,0.00,1,3,19,22,13.64,21,258,279,7.53,3.29,14.14
2023-05-12,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,3,3.34,0.00,0,0.29,40,0,0.00,0.00,0,0.14,1,2,54,56,3.57,9,384,393,2.29,1.14,10.01
2023-05-12,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,3,7,10,30.00,5,73,78,6.41,0.71,37.25
2023-05-12,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,16,17.38,3.26,3,1.86,32,3,3.26,0.00,0,0.14,4,2,78,80,2.50,62,531,593,10.46,7.14,67.35
2023-05-12,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.00,0.00,23,5.13,0.67,3,3.71,55,2,0.45,0.00,0,0.43,8,10,158,168,5.95,55,1176,1231,4.47,8.86,12.27
2023-05-12,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,17,3.77,0.89,4,2.71,61,1,0.22,0.00,0,0.29,7,9,241,250,3.60,53,1882,1935,2.74,7.14,11.76
2023-05-12,Région,RSS14,14 - Lanaudière,1,0.18,0.00,0,0.00,0.00,29,5.26,0.36,2,3.86,65,6,1.09,0.18,1,1.14,9,10,218,228,4.39,106,1735,1841,5.76,13.14,19.22
2023-05-12,Région,RSS15,15 - Laurentides,0,0.00,0.00,0,0.00,0.00,32,4.82,0.60,4,3.71,69,4,0.60,0.00,0,0.71,4,22,299,321,6.85,116,2362,2478,4.68,15.14,17.49
2023-05-12,Région,RSS16,16 - Montérégie,3,0.20,0.07,1,0.29,0.02,123,8.28,0.74,11,16.57,301,14,0.94,0.20,3,1.57,27,36,638,674,5.34,274,3940,4214,6.50,41.14,18.45
2023-05-12,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,2,13.91,0.00,0,0.14,5,0,0.00,0.00,0,0.00,0,0,9,9,0.00,2,81,83,2.41,0.00,13.91
2023-05-12,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,9,0,0.00,0.00,0,0.00,0,0,16,16,0.00,0,59,59,0.00,0.00,0.00
2023-05-12,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,5,5,0.00,1,37,38,2.63,0.00,.
2023-05-12,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,1,11,12,8.33,3,72,75,4.00,0.43,.
2023-05-12,Région,RSS99,Ensemble du Québec,18,0.20,0.02,2,2.00,0.02,475,5.37,0.63,56,67.71,1388,72,0.81,0.11,10,10.57,151,238,3570,3808,6.25,1611,26189,27800,5.79,229.00,18.21
2023-05-12,Groupe de région,REG01,Montréal et Laval,2,0.08,0.00,0,0.29,0.01,138,5.39,0.47,12,19.86,.,16,0.62,0.04,1,3.14,.,77,1044,1121,6.87,440,8013,8453,5.21,64.43,17.19
2023-05-12,Groupe de région,REG02,Ceinture de Montréal,4,0.26,0.06,1,0.29,0.02,97,6.28,0.71,11,12.57,.,12,0.78,0.19,3,2.00,.,32,604,636,5.03,249,4553,4802,5.19,33.00,16.13
2023-05-12,Groupe de région,REG03,Autres régions,12,0.25,0.02,1,1.43,0.03,240,5.06,0.70,33,35.29,.,44,0.93,0.13,6,5.43,.,128,1906,2034,6.29,918,13514,14432,6.36,131.14,19.35
2023-05-12,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,5,5,0.00,1,37,38,2.63,0.00,.
2023-05-12,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,11,12,8.33,3,72,75,4.00,0.43,.
2023-05-12,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,13,1.46,0.11,1,1.29,5,0,0.00,0.00,0,0.00,0,4,158,162,2.47,28,1220,1248,2.24,3.14,3.14
2023-05-12,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,4,0.42,0.00,0,1.14,7,0,0.00,0.00,0,0.00,0,2,80,82,2.44,16,581,597,2.68,2.57,1.68
2023-05-12,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,14,1.31,0.09,1,1.71,36,1,0.09,0.00,0,0.14,2,24,274,298,8.05,127,1946,2073,6.13,20.86,11.90
2023-05-12,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,24,2.01,0.50,6,3.14,52,2,0.17,0.00,0,0.00,3,19,374,393,4.83,201,2718,2919,6.89,25.00,16.88
2023-05-12,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,22,1.88,0.17,2,2.43,55,2,0.17,0.00,0,0.29,4,34,308,342,9.94,202,2238,2440,8.28,26.14,17.26
2023-05-12,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,30,2.73,0.18,2,4.71,91,4,0.36,0.18,2,0.71,5,29,334,363,7.99,221,2559,2780,7.95,30.14,20.14
2023-05-12,Groupe d'âge,60_69,60-69 ans,2,0.17,0.00,0,0.14,0.01,64,5.31,0.83,10,9.57,199,4,0.33,0.08,1,0.57,13,22,520,542,4.06,178,3916,4094,4.35,24.00,14.77
2023-05-12,Groupe d'âge,70_79,70-79 ans,4,0.48,0.00,0,0.43,0.05,117,14.15,1.93,16,16.14,357,16,1.93,0.24,2,2.71,39,45,659,704,6.39,236,4812,5048,4.68,36.57,28.53
2023-05-12,Groupe d'âge,80_89,80-89 ans,6,1.67,0.28,1,0.29,0.08,142,39.49,4.17,15,21.86,421,30,8.34,1.11,4,4.71,61,45,565,610,7.38,282,4256,4538,6.21,43.29,78.42
2023-05-12,Groupe d'âge,90_,90 ans et plus,6,6.86,1.14,1,1.14,1.31,45,51.42,3.43,3,5.71,165,13,14.85,1.14,1,1.43,24,14,296,310,4.52,120,1938,2058,5.83,17.29,137.11
2023-05-12,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,2,2,0.00,0,5,5,0.00,0.00,.
2023-05-12,Groupe d'âge,TOT,Total,18,0.20,0.02,2,2.00,0.02,475,5.37,0.63,56,67.71,1388,72,0.81,0.11,10,10.57,151,238,3570,3808,6.25,1611,26189,27800,5.79,229.00,18.21
2023-05-12,Sexe,MASC,Masculin,8,0.18,0.00,0,0.86,0.02,240,5.41,0.59,26,33.00,.,32,0.72,0.07,3,4.14,.,84,1536,1620,5.19,535,11306,11841,4.52,77.86,12.06
2023-05-12,Sexe,FEM,Féminin,10,0.23,0.05,2,1.14,0.03,235,5.33,0.68,30,34.71,.,40,0.91,0.16,7,6.43,.,153,2028,2181,7.02,1071,14851,15922,6.73,150.29,24.27
2023-05-12,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,6,7,14.29,5,32,37,13.51,0.86,.
2023-05-12,Sexe,TOT,Total,18,0.20,0.02,2,2.00,0.02,475,5.37,0.63,56,67.71,.,72,0.81,0.11,10,10.57,.,238,3570,3808,6.25,1611,26189,27800,5.79,229.00,18.21
2023-05-13,Région,RSS01,01 - Bas-Saint-Laurent,2,0.99,0.00,0,0.43,0.21,21,10.36,0.49,1,3.29,45,7,3.45,0.00,0,0.86,7,4,94,98,4.08,73,898,971,7.52,10.00,36.03
2023-05-13,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,1,0.35,0.00,0,0.00,0.00,16,5.66,1.77,5,4.14,26,4,1.41,0.35,1,0.57,4,11,89,100,11.00,74,834,908,8.15,14.57,26.18
2023-05-13,Région,RSS03,03 - Capitale-Nationale,5,0.63,0.00,0,0.29,0.04,25,3.15,0.00,0,4.14,69,11,1.39,0.00,0,1.43,19,8,272,280,2.86,120,2630,2750,4.36,14.86,15.13
2023-05-13,Région,RSS04,04 - Mauricie et Centre-du-Québec,2,0.37,0.37,2,0.29,0.05,23,4.24,0.55,3,2.86,67,4,0.74,0.18,1,0.29,4,12,191,203,5.91,83,1569,1652,5.02,12.57,15.30
2023-05-13,Région,RSS05,05 - Estrie,2,0.38,0.00,0,0.00,0.00,20,3.82,0.76,4,3.86,80,1,0.19,0.00,0,0.29,1,25,116,141,17.73,129,1077,1206,10.70,19.86,24.64
2023-05-13,Région,RSS06,06 - Montréal,2,0.09,0.05,1,0.29,0.01,121,5.74,0.24,5,17.71,372,15,0.71,0.00,0,3.00,38,29,691,720,4.03,387,6131,6518,5.94,57.29,18.35
2023-05-13,Région,RSS07,07 - Outaouais,0,0.00,0.00,0,0.14,0.03,1,0.24,0.00,0,0.29,44,0,0.00,0.00,0,0.00,4,4,39,43,9.30,38,460,498,7.63,4.14,9.09
2023-05-13,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,3,2.02,0.00,0,0.14,9,0,0.00,0.00,0,0.00,1,1,31,32,3.13,21,258,279,7.53,3.14,14.14
2023-05-13,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,3,3.34,0.00,0,0.57,40,0,0.00,0.00,0,0.14,1,2,27,29,6.90,9,384,393,2.29,1.14,10.01
2023-05-13,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,6,6,0.00,5,73,78,6.41,0.71,37.25
2023-05-13,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,16,17.38,1.09,1,1.57,31,3,3.26,0.00,0,0.14,4,3,60,63,4.76,62,531,593,10.46,5.86,67.35
2023-05-13,Région,RSS12,12 - Chaudière-Appalaches,0,0.00,0.00,0,0.00,0.00,23,5.13,0.45,2,3.29,54,2,0.45,0.00,0,0.29,7,5,112,117,4.27,55,1176,1231,4.47,8.71,12.27
2023-05-13,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,17,3.77,0.44,2,2.71,57,1,0.22,0.22,1,0.29,8,3,229,232,1.29,53,1882,1935,2.74,6.43,11.76
2023-05-13,Région,RSS14,14 - Lanaudière,1,0.18,0.00,0,0.14,0.03,29,5.26,0.54,3,4.00,65,6,1.09,0.00,0,0.86,8,10,163,173,5.78,106,1735,1841,5.76,13.71,19.22
2023-05-13,Région,RSS15,15 - Laurentides,0,0.00,0.00,0,0.00,0.00,32,4.82,1.06,7,4.43,73,4,0.60,0.15,1,1.00,5,10,284,294,3.40,116,2362,2478,4.68,16.29,17.49
2023-05-13,Région,RSS16,16 - Montérégie,3,0.20,0.07,1,0.29,0.02,123,8.28,1.08,16,17.00,285,14,0.94,0.07,1,1.29,25,31,454,485,6.39,274,3940,4214,6.50,43.14,18.45
2023-05-13,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,2,13.91,0.00,0,0.00,5,0,0.00,0.00,0,0.00,0,0,8,8,0.00,2,81,83,2.41,0.00,13.91
2023-05-13,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,9,0,0.00,0.00,0,0.00,0,0,6,6,0.00,0,59,59,0.00,0.00,0.00
2023-05-13,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,5,5,0.00,1,37,38,2.63,0.00,.
2023-05-13,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,6,6,0.00,3,72,75,4.00,0.57,.
2023-05-13,Région,RSS99,Ensemble du Québec,18,0.20,0.05,4,1.86,0.02,475,5.37,0.55,49,70.00,1332,72,0.81,0.06,5,10.43,136,158,2883,3041,5.20,1611,26189,27800,5.79,233.00,18.21
2023-05-13,Groupe de région,REG01,Montréal et Laval,2,0.08,0.04,1,0.29,0.01,138,5.39,0.27,7,20.43,.,16,0.62,0.04,1,3.29,.,32,920,952,3.36,440,8013,8453,5.21,63.71,17.19
2023-05-13,Groupe de région,REG02,Ceinture de Montréal,4,0.26,0.06,1,0.43,0.03,97,6.28,0.84,13,13.14,.,12,0.78,0.00,0,1.71,.,28,543,571,4.90,249,4553,4802,5.19,34.29,16.13
2023-05-13,Groupe de région,REG03,Autres régions,12,0.25,0.04,2,1.14,0.02,240,5.06,0.61,29,36.43,.,44,0.93,0.08,4,5.43,.,98,1409,1507,6.50,918,13514,14432,6.36,134.43,19.35
2023-05-13,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,5,5,0.00,1,37,38,2.63,0.00,.
2023-05-13,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,6,6,0.00,3,72,75,4.00,0.57,.
2023-05-13,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,13,1.46,0.00,0,0.86,4,0,0.00,0.00,0,0.00,0,3,135,138,2.17,28,1220,1248,2.24,3.29,3.14
2023-05-13,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,4,0.42,0.11,1,1.14,7,0,0.00,0.00,0,0.00,0,2,56,58,3.45,16,581,597,2.68,3.00,1.68
2023-05-13,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,14,1.31,0.19,2,1.71,36,1,0.09,0.09,1,0.14,3,11,196,207,5.31,127,1946,2073,6.13,22.86,11.90
2023-05-13,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,24,2.01,0.08,1,3.71,47,2,0.17,0.00,0,0.00,2,23,288,311,7.40,201,2718,2919,6.89,24.57,16.88
2023-05-13,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,22,1.88,0.09,1,2.71,53,2,0.17,0.00,0,0.43,4,15,234,249,6.02,202,2238,2440,8.28,27.14,17.26
2023-05-13,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,30,2.73,0.46,5,4.00,92,4,0.36,0.00,0,0.71,4,23,304,327,7.03,221,2559,2780,7.95,29.00,20.14
2023-05-13,Groupe d'âge,60_69,60-69 ans,2,0.17,0.00,0,0.00,0.00,64,5.31,0.58,7,9.86,196,4,0.33,0.00,0,0.57,11,22,443,465,4.73,178,3916,4094,4.35,26.71,14.77
2023-05-13,Groupe d'âge,70_79,70-79 ans,4,0.48,0.12,1,0.43,0.05,117,14.15,1.69,14,17.29,343,16,1.93,0.24,2,2.71,35,19,560,579,3.28,236,4812,5048,4.68,37.57,28.53
2023-05-13,Groupe d'âge,80_89,80-89 ans,6,1.67,0.00,0,0.29,0.08,142,39.49,5.01,18,22.86,407,30,8.34,0.56,2,4.29,55,28,472,500,5.60,282,4256,4538,6.21,40.86,78.42
2023-05-13,Groupe d'âge,90_,90 ans et plus,6,6.86,3.43,3,1.14,1.31,45,51.42,0.00,0,5.86,147,13,14.85,0.00,0,1.57,22,12,195,207,5.80,120,1938,2058,5.83,18.00,137.11
2023-05-13,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,0,0,.,0,5,5,0.00,0.00,.
2023-05-13,Groupe d'âge,TOT,Total,18,0.20,0.05,4,1.86,0.02,475,5.37,0.55,49,70.00,1332,72,0.81,0.06,5,10.43,136,158,2883,3041,5.20,1611,26189,27800,5.79,233.00,18.21
2023-05-13,Sexe,MASC,Masculin,8,0.18,0.02,1,0.57,0.01,240,5.41,0.56,25,34.57,.,32,0.72,0.05,2,4.57,.,44,1248,1292,3.41,535,11306,11841,4.52,78.14,12.06
2023-05-13,Sexe,FEM,Féminin,10,0.23,0.07,3,1.29,0.03,235,5.33,0.54,24,35.43,.,40,0.91,0.07,3,5.86,.,114,1630,1744,6.54,1071,14851,15922,6.73,153.86,24.27
2023-05-13,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,5,5,0.00,5,32,37,13.51,1.00,.
2023-05-13,Sexe,TOT,Total,18,0.20,0.05,4,1.86,0.02,475,5.37,0.55,49,70.00,.,72,0.81,0.06,5,10.43,.,158,2883,3041,5.20,1611,26189,27800,5.79,233.00,18.21
2023-05-14,Région,RSS01,01 - Bas-Saint-Laurent,2,0.99,0.00,0,0.43,0.21,22,10.86,0.00,0,3.00,42,3,1.48,0.00,0,0.71,7,8,103,111,7.21,55,803,858,6.41,9.43,27.15
2023-05-14,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,27,9.55,1.06,3,4.57,28,5,1.77,0.00,0,0.57,4,16,95,111,14.41,89,831,920,9.67,14.71,31.48
2023-05-14,Région,RSS03,03 - Capitale-Nationale,1,0.13,0.13,1,0.29,0.04,32,4.04,0.25,2,4.00,68,9,1.13,0.13,1,1.00,18,7,294,301,2.33,119,2384,2503,4.75,14.71,15.01
2023-05-14,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.18,0.00,0,0.29,0.05,21,3.87,0.37,2,3.29,69,0,0.00,0.00,0,0.29,4,13,175,188,6.91,83,1384,1467,5.66,13.00,15.30
2023-05-14,Région,RSS05,05 - Estrie,1,0.19,0.00,0,0.14,0.03,25,4.78,0.76,4,4.00,84,6,1.15,0.00,0,0.57,1,17,86,103,16.50,134,939,1073,12.49,20.57,25.59
2023-05-14,Région,RSS06,06 - Montréal,5,0.24,0.05,1,0.43,0.02,121,5.74,0.47,10,16.29,373,24,1.14,0.14,3,2.14,41,30,616,646,4.64,359,5634,5993,5.99,56.43,17.02
2023-05-14,Région,RSS07,07 - Outaouais,1,0.24,0.00,0,0.14,0.03,6,1.44,0.24,1,0.71,43,1,0.24,0.00,0,0.14,4,0,36,36,0.00,21,314,335,6.27,4.00,5.02
2023-05-14,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.14,8,0,0.00,0.00,0,0.00,1,1,23,24,4.17,43,281,324,13.27,4.29,28.94
2023-05-14,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,4,4.45,1.11,1,0.57,40,1,1.11,1.11,1,0.14,2,0,34,34,0.00,8,315,323,2.48,1.29,8.90
2023-05-14,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,1,7.45,.,.,,.,0,0.00,.,.,,.,0,5,5,0.00,3,50,53,5.66,0.57,22.35
2023-05-14,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,2,2.17,0.00,0,0.00,0.00,7,7.60,1.09,1,1.71,28,0,0.00,0.00,0,0.14,4,7,46,53,13.21,32,525,557,5.75,5.14,34.76
2023-05-14,Région,RSS12,12 - Chaudière-Appalaches,1,0.22,0.00,0,0.00,0.00,24,5.35,0.89,4,2.57,55,1,0.22,0.22,1,0.29,8,7,129,136,5.15,60,1103,1163,5.16,8.29,13.39
2023-05-14,Région,RSS13,13 - Laval,0,0.00,0.00,0,0.00,0.00,12,2.66,1.11,5,2.43,59,2,0.44,0.22,1,0.29,9,4,231,235,1.70,51,1766,1817,2.81,7.43,11.32
2023-05-14,Région,RSS14,14 - Lanaudière,2,0.36,0.00,0,0.14,0.03,43,7.80,0.91,5,4.71,67,4,0.73,0.18,1,0.86,9,17,187,204,8.33,102,1448,1550,6.58,13.71,18.49
2023-05-14,Région,RSS15,15 - Laurentides,1,0.15,0.00,0,0.00,0.00,26,3.92,0.45,3,4.00,75,4,0.60,0.15,1,0.71,6,14,315,329,4.26,126,2299,2425,5.20,16.57,18.99
2023-05-14,Région,RSS16,16 - Montérégie,1,0.07,0.00,0,0.43,0.03,87,5.86,1.28,19,15.14,292,9,0.61,0.07,1,1.14,26,32,493,525,6.10,274,3766,4040,6.78,42.43,18.45
2023-05-14,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,4,0,0.00,0.00,0,0.00,0,0,2,2,0.00,1,64,65,1.54,0.00,6.95
2023-05-14,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,9,0,0.00,0.00,0,0.00,0,0,7,7,0.00,0,62,62,0.00,0.00,0.00
2023-05-14,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,1,1,0.00,0,23,23,0.00,0.00,.
2023-05-14,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,11,11,0.00,1,74,75,1.33,0.57,.
2023-05-14,Région,RSS99,Ensemble du Québec,18,0.20,0.02,2,2.29,0.03,458,5.18,0.68,60,67.14,1345,69,0.78,0.11,10,9.00,144,173,2889,3062,5.65,1561,24065,25626,6.09,233.14,17.64
2023-05-14,Groupe de région,REG01,Montréal et Laval,5,0.20,0.04,1,0.43,0.02,133,5.19,0.59,15,18.71,.,26,1.02,0.16,4,2.43,.,34,847,881,3.86,410,7400,7810,5.25,63.86,16.01
2023-05-14,Groupe de région,REG02,Ceinture de Montréal,3,0.19,0.00,0,0.57,0.04,96,6.22,0.97,15,13.71,.,11,0.71,0.19,3,1.86,.,32,586,618,5.18,238,4103,4341,5.48,34.29,15.42
2023-05-14,Groupe de région,REG03,Autres régions,10,0.21,0.02,1,1.29,0.03,229,4.83,0.63,30,34.71,.,32,0.67,0.06,3,4.71,.,107,1444,1551,6.90,912,12465,13377,6.82,134.43,19.22
2023-05-14,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,1,1,0.00,0,23,23,0.00,0.00,.
2023-05-14,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,11,11,0.00,1,74,75,1.33,0.57,.
2023-05-14,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,12,1.34,0.34,3,1.29,6,0,0.00,0.00,0,0.00,0,1,181,182,0.55,31,1178,1209,2.56,3.43,3.47
2023-05-14,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,6,0.63,0.11,1,1.14,7,0,0.00,0.00,0,0.00,0,0,69,69,0.00,17,550,567,3.00,3.00,1.79
2023-05-14,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,12,1.12,0.09,1,1.29,35,0,0.00,0.00,0,0.14,3,15,210,225,6.67,146,1795,1941,7.52,21.29,13.69
2023-05-14,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,20,1.68,0.08,1,3.00,45,0,0.00,0.00,0,0.00,2,13,279,292,4.45,143,2371,2514,5.69,24.14,12.01
2023-05-14,Groupe d'âge,40_49,40-49 ans,0,0.00,0.00,0,0.00,0.00,18,1.54,0.00,0,2.86,53,4,0.34,0.00,0,0.29,4,17,238,255,6.67,174,2011,2185,7.96,27.14,14.87
2023-05-14,Groupe d'âge,50_59,50-59 ans,0,0.00,0.00,0,0.00,0.00,27,2.46,0.36,4,4.14,94,2,0.18,0.00,0,0.57,4,19,247,266,7.14,183,2377,2560,7.15,29.00,16.68
2023-05-14,Groupe d'âge,60_69,60-69 ans,1,0.08,0.00,0,0.00,0.00,64,5.31,0.50,6,9.86,190,9,0.75,0.08,1,0.86,12,16,415,431,3.71,178,3639,3817,4.66,26.57,14.77
2023-05-14,Groupe d'âge,70_79,70-79 ans,5,0.60,0.12,1,0.57,0.07,113,13.66,1.69,14,17.43,350,17,2.06,0.24,2,2.71,37,43,560,603,7.13,255,4479,4734,5.39,38.43,30.83
2023-05-14,Groupe d'âge,80_89,80-89 ans,5,1.39,0.00,0,0.71,0.20,144,40.04,5.28,19,20.57,411,28,7.79,1.67,6,3.29,59,39,500,539,7.24,300,3907,4207,7.13,41.71,83.42
2023-05-14,Groupe d'âge,90_,90 ans et plus,7,8.00,1.14,1,1.00,1.14,42,47.99,12.57,11,5.57,154,9,10.28,1.14,1,1.14,23,10,190,200,5.00,133,1749,1882,7.07,18.43,151.96
